New Link ID,OSM Link ID,Type,Name,Name Type,Lanes,Total Nodes,Nodes
1,97795825,secondary,Maryland,Pky,4,23,137736801,137562888,137511934,137736912,137736916,137278682,137673240,137360385,137464361,137672859,137712302,137512703,137736919,137736930,137701258,137736934,137736937,137736941,137375232,137450275,137736944,137511853,137500708
2,97795825,secondary,Maryland,Pky,4,39,137500708,137384078,137370268,137736948,137292689,137736951,137262182,306301386,137645847,137329144,137476766,137736957,306344442,137444708,137295185,137549717,137513673,137736961,137736967,137496774,137736971,137621680,305754816,137736973,137419014,137492768,137144892,305755039,137455298,137734149,137639698,137509324,137466802,305754781,137546008,137337675,137732554,304725322
3,14316784,secondary,Paradise Road,,4,27,137360421,137638477,137638480,137638483,137638486,137638498,137638501,137638504,137375211,137500219,137615642,973091853,137638507,137500613,137384062,137396919,137388825,137405113,297854803,137402192,137628754,137638522,137638525,137638528,1289937002,137262161,137295149
4,14308886,residential,Sadie,,4,4,137180419,137523736,137523738,137523740
5,14309193,residential,Seminole,Cir,4,3,137500715,137528626,137528629
6,14322441,residential,Palma Vista,Ave,4,3,137226540,137725616,137646733
7,14321475,residential,Seneca,Cir,4,2,137644649,137710510
8,14319908,residential,Rolling Green,Dr,4,9,137687750,137687753,137687759,137687762,137687767,137687771,137687774,137562627,137374826
9,14323856,residential,Calcaterra,Cir,4,2,137747000,137542902
10,14324683,residential,El Segundo,Ave,4,2,137367530,137600242
11,111087829,motorway,Desert Inn,Rd,4,5,137500624,137500621,137500619,137500616,137500613
12,14304611,residential,Delfern,Ln,4,4,137457565,137457567,137457569,137457570
13,14310705,residential,Northrop,Ave,4,11,137526714,137553629,137553631,137553633,137553635,137553637,137474090,137553640,137553642,137553644,137412892
14,14317061,residential,Maryland,Cir,4,3,137645840,137645844,137645847
15,14295363,residential,Katie,Ave,4,11,137292681,137292684,137292687,137292689,137292692,137292695,137292698,137292702,137292705,137292707,137292709
16,14295172,residential,Queens Courtyard,Dr,4,15,137289109,137289112,137289115,137289118,137289121,137289125,137289128,137289131,137289134,137289137,137289140,137289142,137289146,137289150,137289109
17,14321830,tertiary,Convention Center,Dr,4,4,137180416,137612565,137638507,137715403
18,14319975,residential,Daisy,St,4,2,137688663,137553642
19,14308150,residential,Bel Air,Dr,4,22,137511771,137511774,137511777,137511779,137511782,137511785,137511787,137511789,137511792,137511794,137325155,137511796,137511799,137511802,137511804,137511807,137511810,137511812,137511813,137511816,137329626,137511818
20,14310538,residential,Seneca,Ln,4,10,137328435,137551398,137551404,137551408,137551411,137551414,137551417,137551420,137551423,137551425
21,113779866,residential,Manhattan,St,4,17,137528948,1289936906,1289937020,1289937007,1289936949,1289936969,1289936948,1289936873,1289937022,1289936933,1289937042,1289936941,1289936959,1289937038,1289937036,1289937025,137528948
22,14312050,residential,Algonquin,Cir,4,2,137572857,137309928
23,14317010,residential,Raindance,Way,4,3,137367559,137644872,137590062
24,14321159,residential,Karen,Ct,4,2,137705600,137375216
25,14323221,secondary,Twain,Ave,4,28,137402192,137737544,137542896,137526711,137474087,137737548,137212448,137412886,137737551,137737555,137737558,137737559,137384433,1161959444,137737563,137736948,137737566,137737570,137737573,137737577,137737581,137737587,137737589,137737593,137737597,137552432,137737601,137327570
26,14297062,residential,Broadmoor,Ave,4,5,137325155,137325157,137325160,137325163,137325166
27,14320341,tertiary,Joe W Brown Drive,,4,44,137412863,137693600,137693597,137693594,137693591,137511818,137693588,137693585,137693583,137693580,137693577,137693574,137693572,137693569,137693566,137693563,137693561,137693558,137693555,137693551,137693548,137693544,137693541,137693538,137693535,137693530,137693527,137693525,137693522,137693516,137693512,137693509,137693506,137693503,137375213,137636224,454835890,277479568,137636221,137636218,454835888,454835887,137636215,137499270
28,14321648,residential,Terry,Dr,4,2,137612570,137712772
29,14315184,residential,Rome,St,4,3,137500706,137530079,137384075
30,14319737,residential,Sioux,Way,4,6,137562252,137590053,137566212,137685339,137685342,137309931
31,14309059,residential,Royal Crest,St,4,3,137526709,137526711,137526714
32,14299154,residential,Viking,Rd,4,36,137262186,137366498,137366502,137366505,137366508,137366510,137366513,137327590,137366517,137366519,137366522,137366525,137366528,137265865,137366531,137366534,137366538,137331227,137366539,137366540,137366541,137366542,137366543,137366544,137366545,137366546,137316831,137366547,137366548,137052011,137366550,137366551,137366553,137366557,137366560,137366563
33,14308823,residential,Fairfax,Cir,4,2,137522894,137329123
34,32479928,residential,Riviera Boulevard,,4,4,1241105165,365181175,973091877,137500219
35,14299165,residential,Tam O Shanter,,4,10,137366653,137366654,137366656,137366658,137366660,137366662,137366664,137366667,137366670,137366673
36,14300670,residential,Palora,Ave,4,11,137226555,137387794,137387797,137387800,137387803,137387804,137387807,137387810,137387815,137387817,137226227
37,14325092,residential,Mark,Ave,4,2,137688663,137412889
38,14323871,residential,Vegas Valley,Dr,4,48,137309521,137366660,137411500,137747190,137747193,137747196,137747199,137747202,137289159,137747205,137747210,137747215,137442201,137747218,137747221,137747224,137747227,137511771,137747230,137747233,137747237,137747240,137329687,137736944,137472317,137747244,137747247,137367544,137747252,137747255,137226528,137747258,137747261,137646730,137747264,137747267,137226215,137747270,137747273,137331151,137093141,137503521,137620052,137317105,137438872,137733673,137747276,137539380
39,14322105,residential,Arapaho,Cir,4,2,137500713,137719393
40,14312822,residential,Coronado,Ave,4,7,137584324,137584328,137584333,137584338,137584341,137584343,137584346
41,14306496,residential,Mc Kellar,Cir,4,2,137485467,137485472
42,14313238,residential,Pawnee,Dr,4,20,137590038,137590040,137590042,137460882,137590044,137590047,137590049,137590051,137590053,137386075,137351980,137590054,137590056,137590058,137500719,137590060,137434541,137590062,137590063,137590065
43,14316710,residential,Hospitality,Cir,4,8,137262154,137637325,137637328,137637331,137637334,137637337,137637340,137637344
44,14299463,residential,Dumont,Blvd,4,3,137370264,137370266,137370268
45,14296207,residential,Commanche,Dr,4,8,137309918,137309921,137309924,137309928,137309931,137309934,137309937,137309939
46,14316011,residential,Corporate,Dr,4,3,137528940,1289936870,137628754
47,14309214,residential,Howard Hughes,Pky,4,29,137528918,137528920,137528922,137528923,137402178,137528924,137528925,137528926,137528927,137528928,137528930,137528932,137528934,137528936,137528938,137528940,137528942,137528945,137528948,1289937038,137528952,137528954,1289936912,137528957,137528960,137528967,137528970,137528973,137262148
48,14316947,residential,Place du Chatelet,,4,3,137643697,137643699,137370266
49,14312504,residential,Torsby,Pl,4,2,137140087,137326524
50,14293385,residential,Chatham,Cir,4,2,137258306,137258309
51,14307491,residential,Escondido,St,4,6,137262184,306345774,137476771,306344441,137444709,137295194
52,14304612,residential,Delfern,Ln,4,3,137457569,137457580,137383158
53,14323129,residential,Oak Brook,Ln,4,6,137383158,137735823,137735826,137735829,137735832,137735835
54,14309937,residential,Palo Verde,St,4,20,137259375,137542880,137542884,137542887,137542890,137542893,137388849,137062005,137542896,137542899,137378296,137351705,137542902,137485472,137326508,137513251,137542905,137200741,137542908,137262170
55,14293505,residential,Royal Crest,Cir,4,18,137259375,137259378,137259379,137259382,137259385,137259387,137259390,137259393,137259397,137259400,137259404,137259408,137259411,137259415,137259419,137212445,137259423,137259427
56,14303674,residential,Augusta,Dr,4,4,137442201,137442204,137442207,137442210
57,14301687,residential,Country Club,Ln,4,7,137405164,137405115,137405166,137405170,137405173,302178375,137405176
58,97668440,primary,Flamingo,Rd,4,10,137262142,306342894,306342900,306342898,137093556,137262148,137262151,137262154,137262158,137262161
59,14299239,residential,Athens,St,4,2,137367576,137367578
60,14307447,primary,Desert Inn,Rd,4,20,137285161,439767311,137500761,137500760,137500757,137284969,137500755,137223199,137500752,137278499,137500749,137428988,137474398,137470955,137500746,137448779,137500743,137500741,137500738,137317120
61,14307447,primary,Desert Inn,Rd,4,6,137317120,137500733,137375451,137259622,137331180
62,14307447,primary,Desert Inn,Rd,4,16,137331180,137500730,137226254,137500727,137500724,137500721,137500719,137500717,137500715,137367569,137258489,137500713,137500711,137500710,137500708
63,14307447,primary,Desert Inn,Rd,4,7,137500708,137500706,137344589,137367576,137384422,137412863
64,14303876,residential,Manhattan,St,4,20,137402168,137445288,1289936896,137445291,137445294,1289936979,1289936930,1289937024,1289936915,1289936983,1289936953,1289936879,1289936985,1289936967,1289936972,1289936942,1289937046,1289936923,1289936999,1289936979
65,14304772,residential,Nakona,Ln,4,3,137460882,137460885,137309918
66,14317302,residential,Arabella,St,4,3,137649554,137649557,137500710
67,14303247,residential,Silver Mesa,Way,4,4,137434536,137367562,137434539,137434541
68,14293817,residential,Grove,Cir,4,2,137263731,137263733
69,14278337,residential,Topanga,St,4,6,137032481,137032482,137032485,137032486,137032487,137032488
70,14310154,residential,Chickasaw,Way,4,3,137258465,137545986,137545989
71,14295173,residential,Queens Courtyard,Dr,4,2,137289159,137289112
72,14301516,secondary,Sands,Ave,4,29,137402120,137402122,137402123,137402126,137402128,137402130,137402132,137402135,137402137,137402141,137402143,137402146,137402148,137402151,137402154,137402157,1268841203,137402159,1268840899,137402165,137402168,137402174,137402176,137402178,137402180,137402183,137402186,137402188,137402192
73,14303675,residential,Augusta,Dr,4,15,137442221,137442210,137442223,137442225,137442226,137442228,137442230,137442233,137442236,137442239,137442242,137442245,137442248,137442251,137442221
74,14323545,tertiary,Claymont,St,4,3,137262180,306301380,137329120
75,14318544,residential,Van Patten,St,4,3,137180429,137667252,137375218
76,14304427,residential,Kishner,Dr,4,6,137454521,137454523,137454525,137454528,137454530,137180416
77,111087814,motorway,Desert Inn,Rd,4,5,137500698,277483270,137500695,137500693,137384163
