Node ID,Latitude,Longitude,Properties
302178437,36.1198889,-115.1269992,0
302178439,36.1202553,-115.1261780,0
302178441,36.1205820,-115.1254181,0
302178443,36.1206216,-115.1242169,0
302178444,36.1206712,-115.1231997,0
302178446,36.1207603,-115.1219985,0
302178448,36.1210672,-115.1211160,0
302178450,36.1216712,-115.1204664,0
302178451,36.1221861,-115.1198291,0
302178453,36.1227703,-115.1197801,0
302178455,36.1229188,-115.1194492,0
302178457,36.1229881,-115.1184441,0
302178459,36.1228297,-115.1174636,0
302178462,36.1226416,-115.1167895,0
302178464,36.1224436,-115.1160418,0
302178466,36.1224436,-115.1155393,0
302178468,36.1225624,-115.1150123,0
302178469,36.1232951,-115.1142156,0
302178471,36.1238199,-115.1135170,0
302178472,36.1245031,-115.1123036,0
302178474,36.1246516,-115.1116295,0
302178476,36.1248497,-115.1108941,0
302178478,36.1253645,-115.1098523,0
302178479,36.1261171,-115.1090311,0
302178481,36.1268003,-115.1086757,0
302178482,36.1277706,-115.1085776,0
302178483,36.1283945,-115.1083570,0
302178484,36.1291470,-115.1079280,0
302178485,36.1293252,-115.1075726,0
302178486,36.1300381,-115.1067514,0
302178487,36.1305431,-115.1064695,0
302178488,36.1315432,-115.1064205,0
302178489,36.1318897,-115.1062366,0
302178490,36.1324937,-115.1058199,0
302178491,36.1329690,-115.1041040,0
302178492,36.1335730,-115.1024371,0
302178494,36.1339196,-115.1018733,0
302178496,36.1345830,-115.1013095,0
302178499,36.1351375,-115.1010031,0
302178500,36.1354940,-115.1009663,0
302178501,36.1374743,-115.1008805,0
302178506,36.1383654,-115.1007212,0
302178507,36.1390288,-115.1004148,0
302178513,36.1397814,-115.0999000,0
302178515,36.1400883,-115.0991769,0
302178517,36.1407616,-115.0975100,0
302178519,36.1411280,-115.0967256,0
302178521,36.1416330,-115.0958431,0
302178523,36.1421182,-115.0948380,0
302178525,36.1422370,-115.0941762,0
302178527,36.1422172,-115.0938208,0
302178528,36.1421776,-115.0920681,0
302178530,36.1422469,-115.0914185,0
302178531,36.1425241,-115.0906218,0
302178533,36.1427915,-115.0902664,0
302178534,36.1429301,-115.0899109,0
302178535,36.1430489,-115.0890530,0
302178536,36.1430489,-115.0882440,0
302178537,36.1429895,-115.0868223,0
302178539,36.1429301,-115.0831821,0
302178541,36.1427915,-115.0823977,0
302178543,36.1422469,-115.0792110,0
302178544,36.1421281,-115.0785123,0
302178546,36.1420885,-115.0777279,0
302178547,36.1421380,-115.0764410,0
302178548,36.1421380,-115.0712442,0
302178549,36.1421380,-115.0662926,0
302178552,36.1421578,-115.0644786,0
302178554,36.1422073,-115.0634491,0
302178556,36.1422469,-115.0624563,0
302178558,36.1421776,-115.0615738,0
302178560,36.1420786,-115.0603972,0
302178561,36.1421083,-115.0600908,0
302178563,36.1422568,-115.0591348,0
302178565,36.1424449,-115.0575659,0
302178566,36.1424350,-115.0561932,0
302178568,36.1420489,-115.0554946,0
302178570,36.1416429,-115.0548082,0
302178572,36.1407913,-115.0524427,0
302178574,36.1405042,-115.0512661,0
302178575,36.1400487,-115.0497095,0
303441595,36.1304673,-115.1603824,0
303441598,36.1314309,-115.1604596,0
303441602,36.1304604,-115.1618998,0
303441634,36.1314517,-115.1602537,0
303441892,36.1322904,-115.1580135,0
304725322,36.0889278,-115.1367934,0
305754781,36.0903809,-115.1368115,0
305754816,36.0996621,-115.1368857,0
305755039,36.0964090,-115.1368548,0
305755133,36.1009551,-115.1296344,0
305755225,36.1005778,-115.1245928,0
305857633,36.1394802,-115.0419970,0
306072289,36.1400753,-115.0480698,0
306072291,36.1398913,-115.0487532,0
306300725,36.1043659,-115.1627815,0
306300815,36.1044870,-115.1598820,0
306300817,36.1045013,-115.1576569,0
306300822,36.1044371,-115.1550963,0
306300825,36.1053145,-115.1550963,0
306300827,36.1053288,-115.1536218,0
306300830,36.1053431,-115.1521737,0
306300831,36.1057269,-115.1521824,0
306300833,36.1057311,-115.1524208,0
306300846,36.1060993,-115.1524209,0
306300852,36.1069054,-115.1532951,0
306300854,36.1079904,-115.1533036,0
306300859,36.1080163,-115.1549989,0
306300881,36.1106363,-115.1550080,0
306300883,36.1125838,-115.1585840,0
306300885,36.1121415,-115.1585134,0
306300886,36.1116921,-115.1582750,0
306300888,36.1110643,-115.1575774,0
306300891,36.1108289,-115.1579306,0
306300893,36.1107505,-115.1586370,0
306301146,36.1107576,-115.1594140,0
306301149,36.1044726,-115.1638746,0
306301159,36.1044568,-115.1633167,0
306301165,36.1008958,-115.1632908,0
306301224,36.1085462,-115.1594292,0
306301263,36.1104580,-115.1504440,0
306301284,36.1053430,-115.1521829,0
306301370,36.1142675,-115.1510788,0
306301372,36.1134399,-115.1505049,0
306301379,36.1141390,-115.1487301,0
306301380,36.1129846,-115.1421782,0
306301381,36.1129477,-115.1393706,0
306301382,36.1145863,-115.1394237,0
306301383,36.1145750,-115.1386641,0
306301384,36.1129192,-115.1386289,0
306301385,36.1129120,-115.1377989,0
306301386,36.1129129,-115.1377424,0
306301387,36.1117079,-115.1381897,0
306342894,36.1144869,-115.1631188,0
306342898,36.1144690,-115.1625152,0
306342900,36.1144853,-115.1630666,0
306342903,36.1133411,-115.1599786,0
306342906,36.1128453,-115.1514980,0
306342910,36.1113129,-115.1504545,0
306342920,36.1138146,-115.1525263,0
306342921,36.1134330,-115.1541095,0
306344441,36.1103180,-115.1352530,0
306344442,36.1103429,-115.1375599,0
306344443,36.1094320,-115.1374964,0
306344444,36.1094302,-115.1365285,0
306344446,36.1084084,-115.1364672,0
306344447,36.1084013,-115.1361786,0
306344448,36.1077214,-115.1361438,0
306344449,36.1043448,-115.1356888,0
306344451,36.1043095,-115.1359512,0
306344452,36.1023655,-115.1363533,0
306344453,36.1018996,-115.1363010,0
306344455,36.1018576,-115.1279906,0
306344456,36.1059194,-115.1372479,0
306345741,36.1119289,-115.1353550,0
306345745,36.1119136,-115.1341756,0
306345746,36.1136874,-115.1342805,0
306345752,36.1136450,-115.1325574,0
306345753,36.1127826,-115.1325313,0
306345755,36.1123659,-115.1318927,0
306345757,36.1123730,-115.1308081,0
306345759,36.1145997,-115.1308430,0
306345761,36.1146065,-115.1297497,0
306345763,36.1128394,-115.1296185,0
306345765,36.1128323,-115.1272919,0
306345767,36.1109999,-115.1225860,0
306345769,36.1034044,-115.1221484,0
306345772,36.1030292,-115.1226237,0
306345774,36.1119270,-115.1353549,0
306345797,36.1128426,-115.1191594,0
306345816,36.1120155,-115.1237896,0
306345819,36.1119665,-115.1260944,0
306377587,36.1292233,-115.1620341,0
306377588,36.1293041,-115.1579090,0
306377589,36.1290456,-115.1554093,0
306377590,36.1289133,-115.1551589,0
306377591,36.1269092,-115.1552514,0
306377592,36.1244309,-115.1552727,0
306377593,36.1224234,-115.1552190,0
306377596,36.1225463,-115.1595694,0
306377597,36.1226665,-115.1636275,0
306377598,36.1228685,-115.1638237,0
306377599,36.1236168,-115.1640914,0
306377600,36.1269195,-115.1630980,0
306377601,36.1278253,-115.1628227,0
306537278,36.1296181,-115.1550304,0
306537280,36.1293830,-115.1512289,0
306537281,36.1294020,-115.1482194,0
306537282,36.1294381,-115.1477465,0
306537283,36.1296104,-115.1467549,0
306537284,36.1296988,-115.1462934,0
306537286,36.1292187,-115.1480519,0
306537287,36.1295848,-115.1480905,0
306537291,36.1300245,-115.1481114,0
306537292,36.1301653,-115.1478558,0
306537293,36.1304527,-115.1477074,0
306537295,36.1309145,-115.1473437,0
306537296,36.1292087,-115.1503288,0
306537297,36.1295574,-115.1503284,0
306537299,36.1300463,-115.1503216,0
306537300,36.1292061,-115.1512837,0
306537301,36.1292945,-115.1465524,0
306537303,36.1292656,-115.1464542,0
306537304,36.1291359,-115.1463304,0
306537305,36.1283256,-115.1462709,0
306537306,36.1281982,-115.1463558,0
306537309,36.1280896,-115.1463623,0
306537511,36.1291265,-115.1468299,0
306537512,36.1284385,-115.1468025,0
306537513,36.1282271,-115.1528304,0
306537514,36.1291873,-115.1526292,0
306537515,36.1291872,-115.1525265,0
306537517,36.1306690,-115.1525212,0
306537518,36.1321800,-115.1522822,0
306537520,36.1321814,-115.1538880,0
306537521,36.1323909,-115.1538877,0
306537522,36.1325440,-115.1542892,0
306537523,36.1325793,-115.1544558,0
306537525,36.1336040,-115.1544545,0
306537526,36.1336011,-115.1510510,0
306537527,36.1322482,-115.1510527,0
306537528,36.1322473,-115.1500156,0
306537530,36.1326151,-115.1500151,0
306537531,36.1326142,-115.1490404,0
306537532,36.1319041,-115.1490413,0
306537534,36.1319032,-115.1479804,0
306537535,36.1304168,-115.1479823,0
306537536,36.1304195,-115.1512613,0
306537539,36.1297668,-115.1515238,0
306537540,36.1291305,-115.1515246,0
306537550,36.1325824,-115.1552014,0
306537719,36.1035933,-115.1215282,0
306537725,36.1045511,-115.1190248,0
306537860,36.1146716,-115.1206774,0
306537861,36.1128399,-115.1207298,0
306537862,36.1145810,-115.1343506,0
306537863,36.1136473,-115.1342781,0
306537864,36.1128147,-115.1203126,0
306537865,36.1109792,-115.1203125,0
306537998,36.1151713,-115.1029901,0
306538009,36.1149679,-115.1109988,0
307354283,36.1152683,-115.0935465,0
307354295,36.1152352,-115.0907540,0
307354297,36.1150577,-115.0851307,0
307354361,36.1149221,-115.0751977,0
307355798,36.1154944,-115.1455690,0
307355799,36.1146811,-115.1455857,0
307355800,36.1154416,-115.1437216,0
307355801,36.1154275,-115.1420693,0
307355802,36.1174298,-115.1419724,0
357549773,36.1327494,-115.1352770,0
357554191,36.1377489,-115.1577776,0
357554205,36.1349713,-115.1474996,0
357556684,36.1213609,-115.1316654,0
357556874,36.1255275,-115.1308322,0
357565128,36.1378000,-115.1362000,0
357565168,36.1363000,-115.1348000,0
357565616,36.1233333,-115.1411111,0
357567421,36.1146769,-115.1316506,0
357568066,36.1125000,-115.1469000,0
357568482,36.1318692,-115.1361576,0
357568485,36.1323391,-115.1360965,0
365181175,36.1361869,-115.1616044,0
365181933,36.1347104,-115.1629949,0
365181935,36.1346965,-115.1628747,0
365181937,36.1346896,-115.1627288,0
365181940,36.1348213,-115.1618018,0
365181943,36.1347381,-115.1616301,0
365181945,36.1347312,-115.1610637,0
365181946,36.1346896,-115.1610293,0
365181949,36.1346965,-115.1604714,0
365181951,36.1346411,-115.1604114,0
365181953,36.1346480,-115.1599994,0
365181954,36.1348767,-115.1598277,0
365181956,36.1349183,-115.1598105,0
365181958,36.1349253,-115.1595874,0
365181960,36.1348767,-115.1595874,0
365181962,36.1348559,-115.1585746,0
365181963,36.1349183,-115.1585231,0
365181966,36.1351956,-115.1585059,0
365181968,36.1352233,-115.1596131,0
365181970,36.1351332,-115.1596131,0
365181972,36.1351263,-115.1598191,0
365181974,36.1352095,-115.1598277,0
365181975,36.1352857,-115.1596904,0
365181977,36.1353550,-115.1596990,0
365181978,36.1353065,-115.1573558,0
365181981,36.1355214,-115.1573386,0
365181983,36.1355214,-115.1574244,0
365181984,36.1356878,-115.1574244,0
365181985,36.1357363,-115.1573043,0
365181987,36.1358264,-115.1572871,0
365181989,36.1359027,-115.1573043,0
365181992,36.1359304,-115.1573558,0
365181994,36.1360413,-115.1573558,0
365181996,36.1360413,-115.1574931,0
365181998,36.1359997,-115.1575017,0
365182000,36.1360136,-115.1582656,0
365182002,36.1360690,-115.1582656,0
365182004,36.1360690,-115.1584802,0
365182006,36.1358264,-115.1584802,0
365182009,36.1358195,-115.1587977,0
365182010,36.1360968,-115.1588321,0
365182012,36.1361037,-115.1601710,0
365182015,36.1359581,-115.1601539,0
365182017,36.1356947,-115.1601367,0
365182020,36.1356878,-115.1602397,0
365182022,36.1358957,-115.1602483,0
365182024,36.1358957,-115.1602912,0
365182027,36.1359720,-115.1602912,0
365182028,36.1359720,-115.1603427,0
365182030,36.1361176,-115.1603770,0
365182032,36.1361383,-115.1618361,0
365182034,36.1361037,-115.1618705,0
365182036,36.1360413,-115.1618791,0
365182038,36.1359720,-115.1618705,0
365182039,36.1359373,-115.1618276,0
365182195,36.1359443,-115.1621880,0
365182196,36.1351679,-115.1627030,0
365182198,36.1351124,-115.1626601,0
365182201,36.1350154,-115.1626601,0
365182203,36.1349669,-115.1627459,0
365182206,36.1349669,-115.1629004,0
365182208,36.1349391,-115.1629691,0
365182211,36.1348559,-115.1630034,0
365182214,36.1348074,-115.1629863,0
366087685,36.1137000,-115.1442000,0
366087698,36.1142000,-115.1444000,0
366087726,36.1122000,-115.1439000,0
366087817,36.1142500,-115.1509100,0
366087876,36.1138070,-115.1350224,0
366088001,36.1131000,-115.1465000,0
366088017,36.1213000,-115.1317000,0
366088042,36.1142000,-115.1459000,0
366088064,36.1189223,-115.1389928,0
366088065,36.1186000,-115.1405000,0
366088117,36.1290000,-115.1417000,0
369161572,36.1369156,-115.1522220,0
369161584,36.1341378,-115.1577775,0
389042163,36.1257323,-115.1545492,0
389042165,36.1257323,-115.1544204,0
389042167,36.1257115,-115.1544204,0
389042169,36.1257253,-115.1529699,0
389042170,36.1255590,-115.1529699,0
389042173,36.1255590,-115.1529956,0
389042174,36.1254064,-115.1529956,0
389042176,36.1254064,-115.1529613,0
389042178,36.1252193,-115.1529613,0
389042179,36.1252054,-115.1544118,0
389042180,36.1251846,-115.1544118,0
389042181,36.1251846,-115.1545320,0
389042182,36.1253718,-115.1545320,0
389042183,36.1253718,-115.1545663,0
389042185,36.1253995,-115.1545663,0
389042186,36.1253926,-115.1545921,0
389042187,36.1255382,-115.1545921,0
389042188,36.1255382,-115.1545578,0
389042189,36.1255520,-115.1545578,0
389042248,36.1255382,-115.1541887,0
389042249,36.1255451,-115.1531415,0
389042250,36.1254896,-115.1531415,0
389042251,36.1254896,-115.1531158,0
389042252,36.1253926,-115.1531158,0
389042253,36.1253856,-115.1541887,0
389042279,36.1255174,-115.1541458,0
389042280,36.1255174,-115.1537939,0
389042281,36.1254134,-115.1537939,0
389042282,36.1254134,-115.1541458,0
389043573,36.1258848,-115.1547723,0
389043574,36.1259056,-115.1527639,0
389043575,36.1250459,-115.1527725,0
389043577,36.1250321,-115.1547723,0
389043806,36.1254689,-115.1546780,0
389636066,36.1427107,-115.1518285,0
389636069,36.1429533,-115.1518456,0
389636071,36.1430434,-115.1518456,0
389636073,36.1431958,-115.1518886,0
389636075,36.1433275,-115.1520001,0
389636081,36.1434315,-115.1521718,0
389636083,36.1434662,-115.1524207,0
389636085,36.1434176,-115.1538627,0
389636087,36.1434038,-115.1540858,0
389636089,36.1433622,-115.1542575,0
389636091,36.1432860,-115.1543776,0
389636093,36.1432236,-115.1544806,0
389636535,36.1018089,-115.1677073,0
389636536,36.1015731,-115.1675356,0
439767292,36.1298450,-115.1193580,0
439767293,36.1298420,-115.1212930,0
439767294,36.1298420,-115.1219800,0
439767295,36.1298420,-115.1220160,0
439767296,36.1298090,-115.1176770,0
439767299,36.1298420,-115.1192350,0
439767300,36.1298020,-115.1169960,0
439767301,36.1298050,-115.1173060,0
439767302,36.1295990,-115.0856840,0
439767303,36.1296240,-115.0853020,0
439767304,36.1296360,-115.0851770,0
439767305,36.1296770,-115.0849330,0
439767306,36.1297050,-115.0848140,0
439767307,36.1297740,-115.0845960,0
439767308,36.1298960,-115.0843180,0
439767309,36.1299100,-115.0842880,0
439767310,36.1299710,-115.0841800,0
439767311,36.1300617,-115.0840119,0
439767312,36.1316520,-115.1714210,0
439767313,36.1316220,-115.1702220,0
439767314,36.1315780,-115.1668910,0
439767315,36.1315510,-115.1665350,0
439767316,36.1315820,-115.1674860,0
439767317,36.1315780,-115.1669280,0
439767319,36.1295280,-115.1472360,0
439767320,36.1296570,-115.1610820,0
439767321,36.1294560,-115.1475740,0
439767322,36.1306090,-115.1647350,0
439767323,36.1298430,-115.1221240,0
439767324,36.1298460,-115.1228040,0
439767325,36.1298440,-115.1223210,0
439767326,36.1298470,-115.1231590,0
439767327,36.1298470,-115.1229650,0
439767328,36.1298510,-115.1239360,0
439767329,36.1298500,-115.1237410,0
439767330,36.1298620,-115.1255500,0
439767331,36.1298530,-115.1243390,0
439767332,36.1312660,-115.1654740,0
439767333,36.1313750,-115.1657370,0
439767334,36.1311340,-115.1655620,0
439767335,36.1312330,-115.1654960,0
439767336,36.1309450,-115.1652840,0
439767337,36.1311020,-115.1655850,0
439767338,36.1298440,-115.1221610,0
439767339,36.1299840,-115.1636730,0
439767340,36.1296560,-115.1612000,0
439767341,36.1315170,-115.1662700,0
439767342,36.1314520,-115.1660090,0
439767343,36.1316120,-115.1695610,0
439767344,36.1298650,-115.1633560,0
439767345,36.1317690,-115.1737830,0
439767346,36.1320500,-115.1738620,0
439767347,36.1318140,-115.1740230,0
439767348,36.1297300,-115.1567520,0
439767349,36.1317670,-115.1738380,0
439767350,36.1297240,-115.1563540,0
439767351,36.1318030,-115.1740300,0
439767352,36.1317690,-115.1740510,0
439767353,36.1298570,-115.1285310,0
439767354,36.1298400,-115.1297800,0
439767355,36.1298630,-115.1276820,0
439767357,36.1298630,-115.1281150,0
439767358,36.1298110,-115.1311880,0
439767359,36.1298060,-115.1314360,0
439767360,36.1298350,-115.1301970,0
439767361,36.1298280,-115.1304440,0
439767362,36.1298650,-115.1259540,0
439767363,36.1298640,-115.1263860,0
439767364,36.1296630,-115.1622360,0
439767365,36.1295540,-115.1548380,0
439767366,36.1317590,-115.1740590,0
439767367,36.1294260,-115.1539200,0
439767368,36.1296920,-115.1626390,0
439767369,36.1316740,-115.1722680,0
439767371,36.1296120,-115.0942350,0
439767372,36.1296130,-115.0941580,0
439767373,36.1317600,-115.1740030,0
439767374,36.1317250,-115.1725470,0
439767375,36.1317920,-115.1727700,0
439767376,36.1318370,-115.1728970,0
439767377,36.1318230,-115.1730740,0
439767378,36.1317820,-115.1736050,0
439767379,36.1296240,-115.0952240,0
439767380,36.1296240,-115.0951160,0
439767381,36.1296240,-115.0950090,0
439767382,36.1296250,-115.0948440,0
439767383,36.1296200,-115.0946880,0
439767384,36.1296170,-115.0945820,0
439767385,36.1296160,-115.0945120,0
439767386,36.1296130,-115.0943040,0
439767387,36.1297970,-115.1336700,0
439767388,36.1298000,-115.1334680,0
439767389,36.1298020,-115.1332550,0
439767390,36.1298100,-115.1326190,0
439767391,36.1298130,-115.1324070,0
439767392,36.1298120,-115.1323390,0
439767393,36.1298090,-115.1321370,0
439767394,36.1298090,-115.1320700,0
439767395,36.1298080,-115.1319430,0
439767396,36.1298060,-115.1315620,0
439767397,36.1306670,-115.1648430,0
439767398,36.1329970,-115.1732210,0
439767399,36.1297650,-115.1414200,0
439767400,36.1297640,-115.1412180,0
439767401,36.1297609,-115.1459520,0
439767402,36.1297730,-115.1453600,0
439767404,36.1297720,-115.1450460,0
439767405,36.1297660,-115.1423260,0
439767406,36.1296260,-115.1468770,0
439767407,36.1296900,-115.1466050,0
439767408,36.1297400,-115.1462700,0
439767409,36.1297480,-115.1461970,0
439767410,36.1297200,-115.1573000,0
439767411,36.1327600,-115.1733810,0
439767412,36.1315960,-115.1679210,0
439767413,36.1297200,-115.1574100,0
439767414,36.1296130,-115.1549850,0
439767416,36.1296110,-115.1549640,0
439767417,36.1296670,-115.1555570,0
439767418,36.1296580,-115.1554630,0
439767419,36.1297030,-115.1560690,0
439767420,36.1296720,-115.1556230,0
439767421,36.1297900,-115.1342790,0
439767422,36.1297880,-115.1344820,0
439767423,36.1297910,-115.1347070,0
439767424,36.1298030,-115.1353830,0
439767425,36.1298070,-115.1356090,0
439767426,36.1298000,-115.1358640,0
439767427,36.1297950,-115.1360900,0
439767428,36.1297720,-115.1366310,0
439767429,36.1297710,-115.1366810,0
439767430,36.1297550,-115.1368870,0
439767431,36.1297590,-115.1593970,0
439767432,36.1297360,-115.1601450,0
439767433,36.1297540,-115.1371710,0
439767434,36.1297530,-115.1380270,0
439767435,36.1297640,-115.1396010,0
439767436,36.1297620,-115.1402090,0
439767437,36.1297620,-115.1404120,0
439767438,36.1297620,-115.1406130,0
439767439,36.1297530,-115.1383120,0
439767440,36.1297550,-115.1385290,0
439767441,36.1297620,-115.1391810,0
439767442,36.1297650,-115.1393990,0
439767443,36.1293880,-115.1482115,0
439767444,36.1293790,-115.1491030,0
439767445,36.1296770,-115.0993740,0
439767446,36.1296730,-115.0992140,0
439767447,36.1293960,-115.1530460,0
439767448,36.1293960,-115.1530610,0
439767449,36.1293880,-115.1507830,0
439767450,36.1293840,-115.1527410,0
439767451,36.1296926,-115.1009700,0
439767452,36.1296900,-115.1007340,0
439767454,36.1296970,-115.1018640,0
439767458,36.1296890,-115.0998560,0
439767459,36.1296860,-115.0996540,0
439767461,36.1296910,-115.1001960,0
439767463,36.1297180,-115.1044770,0
439767465,36.1295950,-115.0912760,0
439767466,36.1297630,-115.1629920,0
439767467,36.1296300,-115.0958580,0
439767468,36.1296420,-115.0964580,0
439767470,36.1296460,-115.0966590,0
439767471,36.1296490,-115.0969770,0
439767472,36.1296600,-115.0979320,0
439767474,36.1296650,-115.0984430,0
439767475,36.1296710,-115.0990210,0
439767476,36.1296830,-115.1625250,0
439767477,36.1296260,-115.0955490,0
439767478,36.1296270,-115.0956580,0
439767479,36.1296580,-115.1618900,0
439767480,36.1296530,-115.1617730,0
439767481,36.1295970,-115.0918460,0
439767482,36.1297240,-115.1051000,0
439767483,36.1295970,-115.0928640,0
439767484,36.1295970,-115.0922470,0
439767485,36.1296130,-115.0938510,0
439767486,36.1296060,-115.0934500,0
439767487,36.1296150,-115.0940320,0
439767488,36.1296130,-115.0939270,0
439767489,36.1297490,-115.1075760,0
439767490,36.1297560,-115.1091960,0
439767491,36.1297470,-115.1070360,0
439767492,36.1297470,-115.1070980,0
439767493,36.1297370,-115.1056850,0
439767494,36.1297440,-115.1066980,0
439767496,36.1295930,-115.0899060,0
439767497,36.1295970,-115.0895690,0
439767499,36.1297300,-115.1053480,0
439767500,36.1297360,-115.1054750,0
439767501,36.1297940,-115.1142690,0
439767502,36.1297940,-115.1141550,0
439767504,36.1297900,-115.1132710,0
439767505,36.1297820,-115.1110450,0
439767506,36.1298010,-115.1165420,0
439767507,36.1297980,-115.1151800,0
439767508,36.1297980,-115.1147270,0
439767510,36.1297970,-115.1146120,0
439767512,36.1297740,-115.1106200,0
439767513,36.1297571,-115.1097446,0
439767514,36.1296030,-115.0882290,0
439767515,36.1296040,-115.0884790,0
439767516,36.1296010,-115.0864790,0
439767517,36.1296010,-115.0866720,0
439767518,36.1296050,-115.0889500,0
439767520,36.1296070,-115.0887480,0
439767521,36.1296060,-115.0887980,0
439767522,36.1297220,-115.1577270,0
439767523,36.1297150,-115.1578580,0
439767524,36.1297310,-115.1581950,0
439767525,36.1297410,-115.1586640,0
439767526,36.1295990,-115.0856980,0
439767527,36.1295930,-115.0861540,0
439767528,36.1296890,-115.1605170,0
439767529,36.1296600,-115.1609190,0
439767530,36.1302590,-115.1641860,0
439767531,36.1303320,-115.1643010,0
439767532,36.1294360,-115.1477050,0
439767533,36.1294060,-115.1479170,0
448459815,36.1149517,-115.0805604,0
448757647,36.1148958,-115.0669749,traffic_signals
454764651,36.1124769,-115.1532319,0
454764652,36.1113735,-115.1529125,0
454764653,36.1113455,-115.1505964,0
454764654,36.1129151,-115.1505964,0
454764655,36.1129058,-115.1515005,0
454764656,36.1069006,-115.1518353,0
454764657,36.1061080,-115.1516006,0
454835887,36.1431839,-115.1517106,0
454835888,36.1427497,-115.1515161,0
454835890,36.1407771,-115.1517670,0
454835891,36.1174701,-115.1461852,0
454835892,36.1154968,-115.1462262,0
557353376,36.1013789,-115.1670893,0
557353384,36.1014274,-115.1674326,0
557353405,36.1015245,-115.1676043,0
557353413,36.1016424,-115.1677330,0
557353422,36.1018089,-115.1678189,0
557353430,36.1020030,-115.1678532,0
557353441,36.1029046,-115.1678704,0
557353449,36.1031473,-115.1677674,0
557353459,36.1035217,-115.1673897,0
557353468,36.1039309,-115.1671580,0
557353476,36.1041875,-115.1671580,0
557353489,36.1046382,-115.1672867,0
557353493,36.1049780,-115.1673726,0
557353504,36.1055189,-115.1674841,0
557353514,36.1110178,-115.1674927,0
557353549,36.1114477,-115.1674841,0
557353559,36.1127097,-115.1675013,0
557353570,36.1131659,-115.1673232,0
557353580,36.1137518,-115.1672886,0
557353586,36.1141091,-115.1673547,0
557353593,36.1143043,-115.1675406,0
557353600,36.1144042,-115.1677845,0
557353614,36.1144570,-115.1682223,0
557353626,36.1146512,-115.1685055,0
557353639,36.1149580,-115.1686060,0
557353651,36.1156908,-115.1686162,0
557353661,36.1166342,-115.1686514,0
557353667,36.1171473,-115.1685484,0
557353668,36.1179654,-115.1685742,0
557353669,36.1193383,-115.1685914,0
557353670,36.1196225,-115.1685055,0
557353672,36.1197612,-115.1683854,0
557353674,36.1199068,-115.1681536,0
557353686,36.1199900,-115.1678103,0
557353691,36.1199415,-115.1644457,0
557353696,36.1200593,-115.1641625,0
557353709,36.1202257,-115.1640509,0
557353717,36.1205100,-115.1640423,0
557353727,36.1219382,-115.1641367,0
557353773,36.1221601,-115.1640509,0
557353795,36.1222918,-115.1638449,0
557353805,36.1223542,-115.1634673,0
557353816,36.1222779,-115.1591757,0
557353830,36.1221809,-115.1574162,0
557353843,36.1220838,-115.1558369,0
557353852,36.1220977,-115.1554593,0
557353864,36.1222017,-115.1551674,0
557353873,36.1223681,-115.1550129,0
557353884,36.1225969,-115.1549357,0
557353895,36.1276994,-115.1548928,0
557353902,36.1280183,-115.1547984,0
557353909,36.1285313,-115.1545237,0
557353932,36.1287670,-115.1544980,0
557353934,36.1292176,-115.1545065,0
557353944,36.1298207,-115.1544980,0
557353958,36.1305348,-115.1546095,0
557353972,36.1309022,-115.1546353,0
557353984,36.1340355,-115.1545323,0
557353995,36.1343752,-115.1545065,0
557354006,36.1348466,-115.1542147,0
557354016,36.1352209,-115.1535624,0
557354027,36.1355190,-115.1529959,0
557354038,36.1358240,-115.1527384,0
557354047,36.1363231,-115.1525582,0
557354083,36.1366350,-115.1526354,0
557354096,36.1374529,-115.1532277,0
557354110,36.1377441,-115.1534337,0
557354121,36.1382154,-115.1540087,0
557354136,36.1387630,-115.1543864,0
557354147,36.1390542,-115.1544722,0
557354154,36.1395602,-115.1544894,0
557354159,36.1403504,-115.1546095,0
557354169,36.1420485,-115.1546095,0
557354180,36.1427486,-115.1546181,0
557354300,36.1427485,-115.1545605,0
557354314,36.1403434,-115.1545666,0
557354349,36.1395603,-115.1544485,0
557354359,36.1382432,-115.1539744,0
557354413,36.1366350,-115.1525067,0
557354464,36.1312766,-115.1545811,0
557354528,36.1305486,-115.1545752,0
557354535,36.1300564,-115.1543864,0
557354563,36.1287947,-115.1543692,0
557354599,36.1225691,-115.1548842,0
557354610,36.1223403,-115.1549700,0
557354716,36.1221323,-115.1640080,0
557354728,36.1202049,-115.1640166,0
557354780,36.1199484,-115.1677931,0
557354803,36.1197127,-115.1682909,0
557354833,36.1192967,-115.1684626,0
557354861,36.1183052,-115.1684540,0
557354868,36.1179585,-115.1685399,0
557354879,36.1171404,-115.1685052,0
557354888,36.1167660,-115.1685141,0
557354953,36.1156774,-115.1685141,0
557354972,36.1152958,-115.1685787,0
557354987,36.1149665,-115.1685815,0
557355156,36.1114824,-115.1673897,0
557355176,36.1110248,-115.1674498,0
557355263,36.1046452,-115.1672696,0
557355327,36.1031126,-115.1676558,0
557355731,36.1195116,-115.1613902,0
557355813,36.1356437,-115.1540087,0
557355825,36.1352833,-115.1536911,0
557355843,36.1375223,-115.1529873,0
557355852,36.1379936,-115.1530646,0
557355891,36.1380907,-115.1540946,0
557355903,36.1372589,-115.1543177,0
854797405,36.1433121,-115.1545779,0
973091832,36.1350271,-115.1590242,0
973091835,36.1350036,-115.1586990,0
973091845,36.1351115,-115.1594075,0
973091849,36.1352569,-115.1571310,0
973091851,36.1348160,-115.1597152,0
